dataset,classifier,pixel_index,row,col,n_selected_by_model
Original,svm,3214,50,14,824
Original,svm,3215,50,15,824
Original,svm,3216,50,16,824
Original,svm,3217,50,17,824
Original,svm,3218,50,18,824
Original,svm,3219,50,19,824
Original,svm,3220,50,20,824
Original,svm,3221,50,21,824
Original,svm,3223,50,23,824
Original,svm,3224,50,24,824
Original,svm,3225,50,25,824
Original,svm,3226,50,26,824
Original,svm,3228,50,28,824
Original,svm,3230,50,30,824
Original,svm,3231,50,31,824
Original,svm,3232,50,32,824
Original,svm,3233,50,33,824
Original,svm,3234,50,34,824
Original,svm,3237,50,37,824
Original,svm,3238,50,38,824
Original,svm,3239,50,39,824
Original,svm,3240,50,40,824
Original,svm,3241,50,41,824
Original,svm,3242,50,42,824
Original,svm,3243,50,43,824
Original,svm,3244,50,44,824
Original,svm,3245,50,45,824
Original,svm,3247,50,47,824
Original,svm,3248,50,48,824
Original,svm,3277,51,13,824
Original,svm,3278,51,14,824
Original,svm,3279,51,15,824
Original,svm,3280,51,16,824
Original,svm,3281,51,17,824
Original,svm,3283,51,19,824
Original,svm,3284,51,20,824
Original,svm,3285,51,21,824
Original,svm,3286,51,22,824
Original,svm,3287,51,23,824
Original,svm,3288,51,24,824
Original,svm,3289,51,25,824
Original,svm,3290,51,26,824
Original,svm,3291,51,27,824
Original,svm,3292,51,28,824
Original,svm,3293,51,29,824
Original,svm,3294,51,30,824
Original,svm,3295,51,31,824
Original,svm,3296,51,32,824
Original,svm,3297,51,33,824
Original,svm,3298,51,34,824
Original,svm,3299,51,35,824
Original,svm,3301,51,37,824
Original,svm,3302,51,38,824
Original,svm,3303,51,39,824
Original,svm,3304,51,40,824
Original,svm,3305,51,41,824
Original,svm,3306,51,42,824
Original,svm,3307,51,43,824
Original,svm,3308,51,44,824
Original,svm,3309,51,45,824
Original,svm,3311,51,47,824
Original,svm,3312,51,48,824
Original,svm,3342,52,14,824
Original,svm,3343,52,15,824
Original,svm,3344,52,16,824
Original,svm,3345,52,17,824
Original,svm,3347,52,19,824
Original,svm,3348,52,20,824
Original,svm,3349,52,21,824
Original,svm,3350,52,22,824
Original,svm,3352,52,24,824
Original,svm,3353,52,25,824
Original,svm,3354,52,26,824
Original,svm,3355,52,27,824
Original,svm,3356,52,28,824
Original,svm,3357,52,29,824
Original,svm,3358,52,30,824
Original,svm,3359,52,31,824
Original,svm,3360,52,32,824
Original,svm,3361,52,33,824
Original,svm,3362,52,34,824
Original,svm,3363,52,35,824
Original,svm,3364,52,36,824
Original,svm,3365,52,37,824
Original,svm,3366,52,38,824
Original,svm,3367,52,39,824
Original,svm,3368,52,40,824
Original,svm,3370,52,42,824
Original,svm,3372,52,44,824
Original,svm,3374,52,46,824
Original,svm,3375,52,47,824
Original,svm,3408,53,16,824
Original,svm,3409,53,17,824
Original,svm,3410,53,18,824
Original,svm,3411,53,19,824
Original,svm,3413,53,21,824
Original,svm,3414,53,22,824
Original,svm,3415,53,23,824
Original,svm,3417,53,25,824
Original,svm,3418,53,26,824
Original,svm,3419,53,27,824
Original,svm,3420,53,28,824
Original,svm,3421,53,29,824
Original,svm,3422,53,30,824
Original,svm,3423,53,31,824
Original,svm,3424,53,32,824
Original,svm,3425,53,33,824
Original,svm,3427,53,35,824
Original,svm,3428,53,36,824
Original,svm,3429,53,37,824
Original,svm,3430,53,38,824
Original,svm,3432,53,40,824
Original,svm,3433,53,41,824
Original,svm,3434,53,42,824
Original,svm,3435,53,43,824
Original,svm,3436,53,44,824
Original,svm,3437,53,45,824
Original,svm,3438,53,46,824
Original,svm,3439,53,47,824
Original,svm,3472,54,16,824
Original,svm,3473,54,17,824
Original,svm,3474,54,18,824
Original,svm,3475,54,19,824
Original,svm,3477,54,21,824
Original,svm,3478,54,22,824
Original,svm,3479,54,23,824
Original,svm,3480,54,24,824
Original,svm,3481,54,25,824
Original,svm,3482,54,26,824
Original,svm,3483,54,27,824
Original,svm,3484,54,28,824
Original,svm,3486,54,30,824
Original,svm,3487,54,31,824
Original,svm,3488,54,32,824
Original,svm,3489,54,33,824
Original,svm,3490,54,34,824
Original,svm,3491,54,35,824
Original,svm,3493,54,37,824
Original,svm,3495,54,39,824
Original,svm,3496,54,40,824
Original,svm,3497,54,41,824
Original,svm,3499,54,43,824
Original,svm,3501,54,45,824
Original,svm,3502,54,46,824
Original,svm,3537,55,17,824
Original,svm,3538,55,18,824
Original,svm,3539,55,19,824
Original,svm,3540,55,20,824
Original,svm,3541,55,21,824
Original,svm,3542,55,22,824
Original,svm,3543,55,23,824
Original,svm,3545,55,25,824
Original,svm,3546,55,26,824
Original,svm,3547,55,27,824
Original,svm,3548,55,28,824
Original,svm,3549,55,29,824
Original,svm,3550,55,30,824
Original,svm,3551,55,31,824
Original,svm,3552,55,32,824
Original,svm,3553,55,33,824
Original,svm,3554,55,34,824
Original,svm,3556,55,36,824
Original,svm,3558,55,38,824
Original,svm,3560,55,40,824
Original,svm,3561,55,41,824
Original,svm,3562,55,42,824
Original,svm,3563,55,43,824
Original,svm,3564,55,44,824
Original,svm,3565,55,45,824
Original,svm,3602,56,18,824
Original,svm,3604,56,20,824
Original,svm,3605,56,21,824
Original,svm,3606,56,22,824
Original,svm,3608,56,24,824
Original,svm,3610,56,26,824
Original,svm,3611,56,27,824
Original,svm,3612,56,28,824
Original,svm,3613,56,29,824
Original,svm,3616,56,32,824
Original,svm,3617,56,33,824
Original,svm,3619,56,35,824
Original,svm,3621,56,37,824
Original,svm,3623,56,39,824
Original,svm,3624,56,40,824
Original,svm,3625,56,41,824
Original,svm,3626,56,42,824
Original,svm,3627,56,43,824
Original,svm,3667,57,19,824
Original,svm,3668,57,20,824
Original,svm,3670,57,22,824
Original,svm,3671,57,23,824
Original,svm,3672,57,24,824
Original,svm,3676,57,28,824
Original,svm,3678,57,30,824
Original,svm,3679,57,31,824
Original,svm,3680,57,32,824
Original,svm,3682,57,34,824
Original,svm,3683,57,35,824
Original,svm,3684,57,36,824
Original,svm,3686,57,38,824
Original,svm,3688,57,40,824
Original,svm,3689,57,41,824
Original,svm,3732,58,20,824
Original,svm,3734,58,22,824
Original,svm,3735,58,23,824
Original,svm,3736,58,24,824
Original,svm,3738,58,26,824
Original,svm,3739,58,27,824
Original,svm,3740,58,28,824
Original,svm,3742,58,30,824
Original,svm,3743,58,31,824
Original,svm,3744,58,32,824
Original,svm,3746,58,34,824
Original,svm,3747,58,35,824
Original,svm,3748,58,36,824
Original,svm,3749,58,37,824
Original,svm,3750,58,38,824
Original,svm,3751,58,39,824
Original,svm,3752,58,40,824
Original,svm,3799,59,23,824
Original,svm,3800,59,24,824
Original,svm,3801,59,25,824
Original,svm,3802,59,26,824
Original,svm,3803,59,27,824
Original,svm,3804,59,28,824
Original,svm,3805,59,29,824
Original,svm,3809,59,33,824
Original,svm,3810,59,34,824
Original,svm,3811,59,35,824
Original,svm,3812,59,36,824
Original,svm,3813,59,37,824
Original,svm,3814,59,38,824
Original,svm,3866,60,26,824
Original,svm,3867,60,27,824
Original,svm,3868,60,28,824
Original,svm,3869,60,29,824
Original,svm,3871,60,31,824
Original,svm,3872,60,32,824
Original,svm,3873,60,33,824
Original,svm,3874,60,34,824
Original,svm,3875,60,35,824
Original,svm,3876,60,36,824
Original,svm,3931,61,27,824
Original,svm,3932,61,28,824
Original,svm,3933,61,29,824
Original,svm,3935,61,31,824
Original,svm,3936,61,32,824
Original,svm,3937,61,33,824
Original,svm,3998,62,30,824
Original,svm,3999,62,31,824
Original,svm,4000,62,32,824
